"","Category","Diff_Level","correct_gpt35","correct_gpt4","gpt.3.5.turbo_calc_time_s","gpt.3.5.turbo_calc_time_micro_s","question_length","X0","X1"
"1266","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,6,915956,55,-23.783804,-28.588606
"1267","Basic Neuroscience","Difficult
(4th quartile)",TRUE,TRUE,8,997004,58,-52.47792,21.837742
"1268","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,13,214019,423,16.29792,-33.85249
"1269","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,FALSE,8,349049,527,-8.475289,-11.835624
"1270","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,5,376016,102,-74.17859,47.412838
"1271","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,4,675952,123,-50.06639,12.478253
"1272","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,6,881001,67,4.440627,-66.27611
"1273","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,4,877999,261,-53.843502,-28.776482
"1274","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,7,57009,542,-9.281617,-22.745035
"1275","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,5,219012,60,-40.73232,15.178679
"1276","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,FALSE,6,258008,387,-13.048873,-12.21752
"1277","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,8,987105,87,-61.82775,6.312585
"1278","Basic Neuroscience","Advanced
(3rd quartile)",FALSE,TRUE,34,556001,575,49.18375,-45.046482
"1279","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,8,396841,347,-10.171876,-16.441092
"1280","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,9,23995,521,6.821928,-36.155697
"1281","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,FALSE,7,501033,328,33.996872,17.125319
"1282","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,9,318181,786,36.569515,-14.816072
"1283","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,6,571095,460,-17.751097,-21.965302
"1284","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,4,331020,127,-70.76303,-23.9339
"1285","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,6,317121,249,-33.29906,-13.1370945
"1286","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,FALSE,9,574954,545,4.659793,-35.444397
"1287","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",FALSE,TRUE,5,975787,64,-45.106407,-14.477051
"1288","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,7,682047,107,-27.164574,-3.0677896
"1289","Basic Neuroscience","Advanced
(3rd quartile)",FALSE,TRUE,9,429998,575,49.413937,-45.10873
"1290","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,5,124954,107,-27.164463,-3.0677414
"1291","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,5,538637,47,-46.163635,1.5492281
"1292","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,7,714102,90,-45.30474,9.840433
"1293","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",FALSE,TRUE,13,862970,82,-54.98937,6.709054
"1294","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,8,907340,107,-72.220024,7.293724
"1295","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,12,380005,460,-17.750702,-21.965965
"1296","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,7,485043,102,-25.066343,10.334016
"1297","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,FALSE,8,749980,164,10.353404,62.390026
"1298","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,5,504108,180,-4.038814,52.94738
"1299","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,7,525956,236,-5.033106,23.745718
"1300","Basic Neuroscience","Easy
(1st quartile)",TRUE,TRUE,10,377738,109,-68.89177,47.171307
"1301","Basic Neuroscience","Intermediate
(2nd quartile)",TRUE,TRUE,12,567000,1004,66.83348,-31.73867
"1302","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,7,741001,207,-40.799675,-17.664438
"1303","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,12,505614,102,-55.63659,7.004628
"1304","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,7,309552,580,21.383522,50.124767
"1305","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,5,865073,76,-24.018833,-34.97121
"1306","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,53,626287,383,-12.93585,-22.705997
"1307","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,5,242371,317,-42.533134,-20.152754
"1308","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,11,693010,549,30.047672,-14.09155
"1309","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,8,915002,309,-26.468372,-18.205801
"1310","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,FALSE,6,72668,172,0.89060295,16.16716
"1311","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,6,705019,56,-42.480698,-12.491129
"1312","Basic Neuroscience","Advanced
(3rd quartile)",FALSE,FALSE,8,422003,297,52.79003,-18.4974
"1313","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,6,479075,417,-52.207535,-10.644342
"1314","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,6,72054,99,-49.615986,12.572786
"1315","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,10,748267,711,1.1922342,16.137901
"1316","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,10,608045,57,-56.146843,16.632582
"1317","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,5,370952,47,-79.14297,-7.9989486
"1318","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,9,437036,278,-21.870955,-33.83183
"1319","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,6,33963,136,-51.516415,13.8376255
"1320","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,12,132325,537,-13.244385,-31.744322
"1321","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,8,912948,376,-22.706594,7.6043835
"1322","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,10,64091,703,54.460648,-18.345213
"1323","Basic Neuroscience","Intermediate
(2nd quartile)",TRUE,TRUE,24,901998,834,35.833614,-30.355568
"1324","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,7,177439,416,-15.446549,-40.64471
"1325","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,5,249623,96,-34.167385,-10.928921
"1326","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,8,877993,238,-23.509481,9.190572
"1327","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,8,80174,262,32.9037,-15.298279
"1328","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,14,15149,1354,-52.06169,-30.400185
"1329","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,12,70086,356,-63.195824,-32.708633
"1330","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,4,290001,59,-73.85756,-16.246656
"1331","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,FALSE,6,574078,66,-14.468769,39.076485
"1332","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,5,746997,76,-48.79568,8.788503
"1333","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,4,108132,99,-54.22777,15.811783
"1334","Basic Neuroscience","Advanced
(3rd quartile)",FALSE,TRUE,46,838610,200,55.9866,-18.708948
"1335","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,9,488002,144,-46.33322,-7.1051064
"1336","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,10,350999,89,-41.867107,17.338743
"1337","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,12,258313,150,-52.233,-10.597912
"1338","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,13,722820,49,-56.58693,18.782942
"1339","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,7,377200,100,-39.525475,-2.4093556
"1340","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,7,111287,179,-28.718605,-40.6312
"1341","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,FALSE,4,218537,100,-60.794178,4.1080136
"1342","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,23,741638,59,-52.00963,11.483437
"1343","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,11,761109,601,3.7763658,-36.852768
"1344","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,6,53666,916,4.356524,18.591846
"1345","Basic Neuroscience","Advanced
(3rd quartile)",TRUE,TRUE,10,970913,200,55.913933,-18.908445
"1346","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,5,57965,98,-80.597275,-6.988796
"1347","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,12,792999,63,-51.688858,44.951725
"1348","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,FALSE,11,961004,114,-55.29136,-3.4039667
"1349","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,6,805071,52,-46.996387,16.322674
"1350","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,39,678995,98,-56.440903,6.3180404
"1351","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,6,906013,142,23.33819,-29.841885
"1352","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,7,892996,56,-39.978935,16.546505
"1353","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,11,586132,92,-32.807384,14.3349285
"1354","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,11,80122,126,-77.443535,-19.401949
"1355","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,8,200296,697,5.1631856,-35.28084
"1356","Basic Neuroscience","Easy
(1st quartile)",TRUE,TRUE,5,11947,100,-70.39228,50.82015
"1357","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,TRUE,9,865067,218,-26.31414,-35.93375
"1358","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,4,408198,128,-70.78216,-23.934164
"1359","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,5,219017,149,-54.163986,-36.7777
"1360","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,5,751740,92,-64.780754,7.4475365
"1361","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,14,16000,73,-57.348858,8.904556
"1362","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",FALSE,TRUE,6,3441,209,-44.501396,-16.615307
"1363","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",FALSE,FALSE,4,736039,126,-58.035545,-11.475266
"1364","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,7,624621,273,-29.267376,-18.320007
"1365","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,29,76039,97,-25.912876,9.322394
"1366","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,5,603002,144,-44.566956,-21.987589
"1367","Basic Neuroscience","Difficult
(4th quartile)",FALSE,FALSE,9,350001,221,13.923123,-65.55607
"1368","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,13,754032,684,-34.362267,-18.706001
"1369","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,7,338537,45,-39.13387,-2.2241287
"1370","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,10,568062,95,-70.30401,15.487494
"1371","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",FALSE,TRUE,11,353942,610,-1.1229086,-23.018217
"1372","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,11,987997,106,-30.75306,5.699881
"1373","Behavioral, Cognitive, Psych","Easy
(1st quartile)",FALSE,TRUE,7,340001,75,-65.80993,6.527354
"1374","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,16,592111,872,-4.616296,-20.879574
"1375","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,8,496801,33,-57.867928,-4.8084764
"1376","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,11,415268,94,-69.43194,46.00476
"1377","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,19,787363,55,-78.65428,-7.1685543
"1378","Basic Neuroscience","Advanced
(3rd quartile)",TRUE,TRUE,6,290001,91,-74.75642,32.987194
"1379","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,10,918027,1042,-51.687984,-30.184952
"1380","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,8,165969,110,-63.841934,39.178936
"1381","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,FALSE,11,198051,667,6.845265,59.992085
"1382","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,7,845987,94,-40.874714,6.269309
"1383","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,4,897962,233,-42.9139,-22.652004
"1384","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,9,171326,63,-24.117168,14.642379
"1385","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,31,751690,92,-56.109043,4.407713
"1386","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,7,466999,19,-65.39999,-35.3419
"1387","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,41,499119,682,23.227913,-55.94011
"1388","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",FALSE,TRUE,36,704675,92,-32.515583,26.016865
"1389","Basic Neuroscience","Advanced
(3rd quartile)",FALSE,FALSE,8,295034,518,19.550598,47.536915
"1390","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,8,482969,493,-21.771606,-14.242186
"1391","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,9,218041,57,-51.548447,2.02924
"1392","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,4,746999,95,-71.08429,10.753732
"1393","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,16,513110,423,22.839697,-29.311817
"1394","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,3,844516,78,-55.11586,15.694285
"1395","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,9,264018,302,-18.984169,-27.856606
"1396","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,6,128000,292,-23.5568,-34.634586
"1397","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,8,398000,640,54.830173,16.90124
"1398","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,7,27000,101,-57.956806,24.250507
"1399","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,9,918222,267,-21.418913,-15.02701
"1400","Basic Neuroscience","Advanced
(3rd quartile)",TRUE,TRUE,5,326971,82,-31.93509,67.94168
"1401","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,16,435005,382,-32.78917,-28.49251
"1402","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,10,612082,98,-64.35109,43.8021
"1403","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,9,318969,359,-26.866505,-19.266125
"1404","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,8,838003,74,-11.975332,17.973057
"1405","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,10,515992,60,-39.886806,33.142902
"1406","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,39,727180,55,-69.11029,11.422425
"1407","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,7,226942,316,-13.97913,-50.291935
"1408","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,8,713172,416,-15.69383,-40.28983
"1409","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,5,855027,154,-27.63384,-24.006989
"1410","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,6,136288,69,-30.985193,5.121157
"1411","Basic Neuroscience","Advanced
(3rd quartile)",FALSE,TRUE,8,720757,398,-6.9228473,0.6040351
"1412","Basic Neuroscience","Advanced
(3rd quartile)",TRUE,TRUE,12,568996,82,-31.935354,67.94072
"1413","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,6,157995,381,-49.925537,-34.80787
"1414","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,21,137362,72,-67.753654,-20.443495
"1415","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,25,303343,1351,-51.38985,-34.106693
"1416","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,10,766273,658,-19.249296,-40.61154
"1417","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,11,238117,526,-15.354617,-38.10133
"1418","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",FALSE,TRUE,7,238914,442,7.566447,-37.837654
"1419","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,7,519788,251,7.4805593,56.917606
"1420","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",FALSE,TRUE,7,228966,70,-79.62075,-5.4755344
"1421","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,FALSE,16,897032,174,-42.00453,-51.822212
"1422","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,8,167995,75,-71.05999,-19.915401
"1423","Basic Neuroscience","Intermediate
(2nd quartile)",TRUE,TRUE,14,691036,79,-7.1257033,53.43754
"1424","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,5,997099,66,-58.146534,-10.4422
"1425","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,4,946275,23,-73.33307,38.065
"1426","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,4,23038,78,-11.218038,17.630924
"1427","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,14,185080,54,-78.14067,-14.623361
"1428","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",FALSE,TRUE,7,958046,94,-79.25805,-9.891625
"1429","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,TRUE,8,334523,901,-2.5516236,-13.251941
"1430","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,5,757005,90,-65.343636,46.00751
"1431","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,9,985746,115,-33.09166,-29.710299
"1432","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,7,13968,91,-74.77961,32.77584
"1433","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,9,569032,492,-15.8197365,-34.746975
"1434","Basic Neuroscience","Easy
(1st quartile)",TRUE,TRUE,14,87963,414,63.653275,19.931938
"1435","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,12,975051,240,-17.307322,9.932998
"1436","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,14,996553,138,-17.606668,-34.31144
"1437","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",FALSE,TRUE,6,217004,63,-53.4446,2.8286707
"1438","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",FALSE,TRUE,11,258030,472,4.000886,-38.212883
"1439","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,13,736022,40,-52.551155,22.78151
"1440","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,23,475944,963,-37.671124,-40.11061
"1441","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,9,744061,65,-64.12762,47.842133
"1442","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,11,955023,65,-47.900585,15.359924
"1443","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,7,789039,366,-7.749412,-53.449905
"1444","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,9,270963,479,-52.19775,-35.92844
"1445","Basic Neuroscience","Intermediate
(2nd quartile)",TRUE,TRUE,12,916745,754,24.03628,-35.432705
"1446","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",FALSE,FALSE,7,483031,82,-63.16492,4.865835
"1447","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,6,715012,559,-14.912069,-38.432068
"1448","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,5,639959,51,-78.76511,-7.1627455
"1449","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,11,176075,520,-7.265749,-35.466232
"1450","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,9,374997,414,-6.3207197,-38.96767
"1451","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,7,463372,102,-34.519344,21.461344
